# 「샘」(질량손실) 게이트 판정 — 기준 B · (무리 · 신호) 짝 (미해결 #84 · 세션 7.77)
# [가정값: 업계 공개자료 전형범위 · 프로젝트정리 5장] 실측 아님
# 가정값 기반 — 실측 아님.
#
# 내는 명령: .venv/Scripts/python.exe -m cdu_simul.massloss_gate --pairs
#   (읽는 것은 results/cdu_dataset.csv 하나다. 판정 기준·임계는 이 파일이
#    만들지 않는다 — docs/session745-massloss-gate-criteria.md 의 것을 쓴다.)
#
# 실린 짝: 이상 기구를 진 CDU 만 9,600. 뺀 짝 7,680 —
#   이웃 CDU 다. 뺀 근거는 기준 문서 2-4: 기대 부호는 기구를 진
#   CDU 에서 나온 것이라 이웃 CDU 의 통과·실패가 무엇을 뜻하는지
#   정해지지 않았다. 리포트의 통과율도 같은 모집단으로 내므로,
#   목록과 통과율이 같은 모집단을 봐야 합격선을 그을 때 어긋나지
#   않는다.
#   **이 파일은 전 짝이 아니다.** 이웃 CDU 짝까지 내려면 같은
#   명령에 --all-cdu 를 붙인다 (--pairs --all-cdu) — 그러면 같은
#   두 파일이 전 짝으로 다시 쓰인다. 세션 7.77 은 붙이지 않았다.
#
# 여유(margin) = value − threshold. **> 0 이면 통과쪽 여유다.**
#   A: value = delta_abs × expected_sign · threshold = 0 (원단위)
#   C: value = |delta_judged| · threshold = NOISE_THRESHOLD[unit] (판정단위)
#   B: margin = 수준 오름차순 |Δ| 의 이웃 차 최소 · threshold = 0 (원단위)
#   「해당 없음」 짝의 여유는 판정에 쓰이지 않는다 — 자리만 채운다.
#   unit 열은 **신호의 판정단위**(리포트와 같다)이고, A 의 value·margin 은
#   그것과 달리 원단위다 — 어느 쪽인지는 margin_unit 열이 말한다.
criterion,pump_head_rated_mAq,branch_dp_rated_mAq,valve_dp_rated_mAq,ntu,T_secondary_supply_C,cdu_config,cdu_index,load_percent,residual_return_share,pump_sees_supply_flow,share_uses_return_flow,signal,verdict,margin,threshold,margin_unit 
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.0,True,False,⑶ 주입랙 통과유량,해당 없음,1.3044521383065444e-06,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.0,True,False,⑷ 타 랙 유량,해당 없음,1.3044521383065444e-06,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.0,True,False,⑸ 주입랙 출구온도,통과,0.0031775469638617437,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.0,True,True,⑴ 총유량,해당 없음,7.256470096805856e-06,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.0,True,True,⑵ 펌프 양정,해당 없음,3.326355102473144e-06,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.0,True,True,⑶ 주입랙 통과유량,해당 없음,9.07058762100732e-07,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.0,True,True,⑷ 타 랙 유량,해당 없음,9.07058762100732e-07,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.0,True,True,⑸ 주입랙 출구온도,통과,0.0022094269854875392,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.5,False,False,⑴ 총유량,통과,0.01267848467923649,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.5,False,False,⑵ 펌프 양정,통과,0.007171812656551424,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.5,False,False,⑶ 주입랙 통과유량,통과,0.0015848105849045613,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.5,False,False,⑷ 타 랙 유량,통과,0.0015848105849045613,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.5,False,False,⑸ 주입랙 출구온도,통과,0.004541024833230267,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.5,False,True,⑴ 총유량,통과,0.012681641425542622,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.5,False,True,⑵ 펌프 양정,통과,0.007170375781385019,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.5,False,True,⑶ 주입랙 통과유량,통과,0.001585205178193494,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.5,False,True,⑷ 타 랙 유량,통과,0.001585205178193494,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.5,False,True,⑸ 주입랙 출구온도,통과,0.0035812951827409734,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.5,True,False,⑴ 총유량,통과,0.009681253699087122,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.5,True,False,⑵ 펌프 양정,통과,0.004447488028379354,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.5,True,False,⑶ 주입랙 통과유량,통과,0.0012101567123852242,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.5,True,False,⑷ 타 랙 유량,통과,0.0012101567123852242,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.5,True,False,⑸ 주입랙 출구온도,통과,0.004116141835496023,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.5,True,True,⑴ 총유량,통과,0.009684409265988236,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.5,True,True,⑵ 펌프 양정,통과,0.004448940822847192,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.5,True,True,⑶ 주입랙 통과유량,통과,0.0012105511582487516,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.5,True,True,⑷ 타 랙 유량,통과,0.0012105511582487516,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,0.5,True,True,⑸ 주입랙 출구온도,통과,0.003154187621120741,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,1.0,False,False,⑴ 총유량,통과,0.022426126660201717,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,1.0,False,False,⑵ 펌프 양정,통과,0.002719327645163361,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,1.0,False,False,⑶ 주입랙 통과유량,통과,0.0028032658325252147,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,1.0,False,False,⑷ 타 랙 유량,통과,0.0028032658325252147,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,1.0,False,False,⑸ 주입랙 출구온도,통과,0.005472395259673135,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,1.0,False,True,⑴ 총유량,통과,0.02242925985567723,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,1.0,False,True,⑵ 펌프 양정,통과,0.002717872884748118,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,1.0,False,True,⑶ 주입랙 통과유량,통과,0.002803657481959654,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,1.0,False,True,⑷ 타 랙 유량,통과,0.002803657481959654,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,1.0,False,True,⑸ 주입랙 출구온도,통과,0.004518804418708555,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,1.0,True,False,⑴ 총유량,통과,0.019415833625993528,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,1.0,True,False,⑵ 펌프 양정,통과,0.00892696897398082,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,1.0,True,False,⑶ 주입랙 통과유량,통과,0.002426979203249191,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,1.0,True,False,⑷ 타 랙 유량,통과,0.002426979203249191,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,1.0,True,False,⑸ 주입랙 출구온도,통과,0.005049907772338713,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,1.0,True,True,⑴ 총유량,통과,0.01941896563844736,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,1.0,True,True,⑵ 펌프 양정,통과,0.008928430595602777,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,1.0,True,True,⑶ 주입랙 통과유량,통과,0.002427370704806142,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,1.0,True,True,⑷ 타 랙 유량,통과,0.002427370704806142,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,20.0,1.0,True,True,⑸ 주입랙 출구온도,통과,0.004094100798290867,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.0,False,False,⑴ 총유량,통과,0.0029356318273627835,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.0,False,False,⑵ 펌프 양정,통과,0.011614440853524144,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.0,False,False,⑶ 주입랙 통과유량,통과,0.000366953978420792,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.0,False,False,⑷ 타 랙 유량,통과,0.000366953978420792,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.0,False,False,⑸ 주입랙 출구온도,통과,0.017287929678943215,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.0,False,True,⑴ 총유량,통과,0.002952434945473925,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.0,False,True,⑵ 펌프 양정,통과,0.011606814386752262,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.0,False,True,⑶ 주입랙 통과유량,통과,0.0003690543681844627,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.0,False,True,⑷ 타 랙 유량,통과,0.0003690543681844627,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.0,False,True,⑸ 주입랙 출구온도,통과,0.012597295330429858,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.0,True,False,⑴ 총유량,해당 없음,5.607656492756519e-05,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.0,True,False,⑵ 펌프 양정,해당 없음,2.574378002151434e-05,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.0,True,False,⑶ 주입랙 통과유량,해당 없음,7.009570615945648e-06,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.0,True,False,⑷ 타 랙 유량,해당 없음,7.009570615945648e-06,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.0,True,False,⑸ 주입랙 출구온도,통과,0.0156887415062954,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.0,True,True,⑴ 총유량,해당 없음,3.928323603474837e-05,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.0,True,True,⑵ 펌프 양정,해당 없음,1.8034321346505067e-05,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.0,True,True,⑶ 주입랙 통과유량,해당 없음,4.910404503899457e-06,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.0,True,True,⑷ 타 랙 유량,해당 없음,4.910404503899457e-06,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.0,True,True,⑸ 주입랙 출구온도,통과,0.010988374259504496,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.5,False,False,⑴ 총유량,통과,0.012632586812971525,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.5,False,False,⑵ 펌프 양정,통과,0.007203556178787096,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.5,False,False,⑶ 주입랙 통과유량,통과,0.0015790733516212185,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.5,False,False,⑷ 타 랙 유량,통과,0.0015790733516212185,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.5,False,False,⑸ 주입랙 출구온도,통과,0.021997003951078398,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.5,False,True,⑴ 총유량,통과,0.012649262296266173,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.5,False,True,⑵ 펌프 양정,통과,0.007195954551722394,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.5,False,True,⑶ 주입랙 통과유량,통과,0.0015811577870328275,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.5,False,True,⑷ 타 랙 유량,통과,0.0015811577870328275,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.5,False,True,⑸ 주입랙 출구온도,통과,0.017336625536366057,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.5,True,False,⑴ 총유량,통과,0.00962780198449309,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.5,True,False,⑵ 펌프 양정,통과,0.004429515107993609,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.5,True,False,⑶ 주입랙 통과유량,통과,0.0012034752480614141,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.5,True,False,⑷ 타 랙 유량,통과,0.0012034752480614141,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.5,True,False,⑸ 주입랙 출구온도,통과,0.020406239250029046,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.5,True,True,⑴ 총유량,통과,0.009644467700404391,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.5,True,True,⑵ 펌프 양정,통과,0.004437199186575924,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.5,True,True,⑶ 주입랙 통과유량,통과,0.001205558462550771,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.5,True,True,⑷ 타 랙 유량,통과,0.001205558462550771,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,0.5,True,True,⑸ 주입랙 출구온도,통과,0.015736159966550645,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,1.0,False,False,⑴ 총유량,통과,0.02237237710663642,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,1.0,False,False,⑵ 펌프 양정,통과,0.0027482876178588356,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,1.0,False,False,⑶ 주입랙 통과유량,통과,0.0027965471383288865,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,1.0,False,False,⑷ 타 랙 유량,통과,0.0027965471383288865,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,1.0,False,False,⑸ 주입랙 출구온도,통과,0.02668203000490621,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,1.0,False,True,⑴ 총유량,통과,0.022388925142045935,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,1.0,False,True,⑵ 펌프 양정,통과,0.0027405884186535445,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,1.0,False,True,⑶ 주입랙 통과유량,통과,0.0027986156427555198,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,1.0,False,True,⑷ 타 랙 유량,통과,0.0027986156427555198,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,1.0,False,True,⑸ 주입랙 출구온도,통과,0.022051814053135388,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,1.0,True,False,⑴ 총유량,통과,0.01935451608901495,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,1.0,True,False,⑵ 펌프 양정,통과,0.008911876154314768,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,1.0,True,False,⑶ 주입랙 통과유량,통과,0.0024193145111266467,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,1.0,True,False,⑷ 타 랙 유량,통과,0.0024193145111266467,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,1.0,True,False,⑸ 주입랙 출구온도,통과,0.025099677576790214,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,1.0,True,True,⑴ 총유량,통과,0.01937105437112585,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,1.0,True,True,⑵ 펌프 양정,통과,0.008919610906520603,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,1.0,True,True,⑶ 주입랙 통과유량,통과,0.0024213817963913975,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,1.0,True,True,⑷ 타 랙 유량,통과,0.0024213817963913975,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,dual_symmetric,0,100.0,1.0,True,True,⑸ 주입랙 출구온도,통과,0.02045979296999434,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,0.0,False,,⑴ 총유량,통과,0.00297406152609625,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,0.0,False,,⑵ 펌프 양정,통과,0.011579489890593209,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,0.0,False,,⑶ 주입랙 통과유량,통과,0.00037175769076203125,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,0.0,False,,⑷ 타 랙 유량,통과,0.00037175769076203125,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,0.0,False,,⑸ 주입랙 출구온도,통과,0.003505066855240102,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,0.0,True,,⑴ 총유량,해당 없음,1.0436767379218281e-05,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,0.0,True,,⑵ 펌프 양정,해당 없음,4.784195233753508e-06,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,0.0,True,,⑶ 주입랙 통과유량,해당 없음,1.3045959226243298e-06,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,0.0,True,,⑷ 타 랙 유량,해당 없음,1.3045959226243298e-06,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,0.0,True,,⑸ 주입랙 출구온도,통과,0.0031778972635052583,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,0.5,False,,⑴ 총유량,통과,0.012679882507065088,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,0.5,False,,⑵ 펌프 양정,통과,0.007171176413173441,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,0.5,False,,⑶ 주입랙 통과유량,통과,0.0015849853133826919,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,0.5,False,,⑷ 타 랙 유량,통과,0.0015849853133826919,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,0.5,False,,⑸ 주입랙 출구온도,통과,0.004116041483328559,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,0.5,True,,⑴ 총유량,통과,0.00968231882932713,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,0.5,True,,⑵ 펌프 양정,통과,0.004447978412375875,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,0.5,True,,⑶ 주입랙 통과유량,통과,0.0012102898536652251,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,0.5,True,,⑷ 타 랙 유량,통과,0.0012102898536652251,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,0.5,True,,⑸ 주입랙 출구온도,통과,0.0037914324876524574,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,1.0,False,,⑴ 총유량,통과,0.022428594502395427,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,1.0,False,,⑵ 펌프 양정,통과,0.002718178691946349,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,1.0,False,,⑶ 주입랙 통과유량,통과,0.0028035743127996504,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,1.0,False,,⑷ 타 랙 유량,통과,0.0028035743127996504,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,1.0,False,,⑸ 주입랙 출구온도,통과,0.0047212984428384175,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,1.0,True,,⑴ 총유량,통과,0.019417965706857387,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,1.0,True,,⑵ 펌프 양정,통과,0.008927968047018453,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,1.0,True,,⑶ 주입랙 통과유량,통과,0.0024272457133569514,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,1.0,True,,⑷ 타 랙 유량,통과,0.0024272457133569514,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,20.0,1.0,True,,⑸ 주입랙 출구온도,통과,0.004399241298671086,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,0.0,False,,⑴ 총유량,통과,0.0029373456538763776,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,0.0,False,,⑵ 펌프 양정,통과,0.011613663043569034,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,0.0,False,,⑶ 주입랙 통과유량,통과,0.0003671682067341031,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,0.0,False,,⑷ 타 랙 유량,통과,0.0003671682067341031,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,0.0,False,,⑸ 주입랙 출구온도,통과,0.01680943422871195,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,0.0,True,,⑴ 총유량,해당 없음,5.610922647925065e-05,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,0.0,True,,⑵ 펌프 양정,해당 없음,2.5758774182094157e-05,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,0.0,True,,⑶ 주입랙 통과유량,해당 없음,7.013653310350421e-06,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,0.0,True,,⑷ 타 랙 유량,해당 없음,7.013653310350421e-06,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,0.0,True,,⑸ 주입랙 출구온도,통과,0.015697885066451533,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,0.5,False,,⑴ 총유량,통과,0.012639946966238824,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,0.5,False,,⑵ 펌프 양정,통과,0.007200201086924096,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,0.5,False,,⑶ 주입랙 통과유량,통과,0.001579993370780075,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,0.5,False,,⑷ 타 랙 유량,통과,0.001579993370780075,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,0.5,False,,⑸ 주입랙 출구온도,통과,0.01993981663439115,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,0.5,True,,⑴ 총유량,통과,0.009633398353264155,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,0.5,True,,⑵ 펌프 양정,통과,0.004432095466498254,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,0.5,True,,⑶ 주입랙 통과유량,통과,0.0012041747941575753,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,0.5,True,,⑷ 타 랙 유량,통과,0.0012041747941575753,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,0.5,True,,⑸ 주입랙 출구온도,통과,0.018837814708504652,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,1.0,False,,⑴ 총유량,통과,0.02238538533874035,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,1.0,False,,⑵ 펌프 양정,통과,0.002742218787673778,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,1.0,False,,⑶ 주입랙 통과유량,통과,0.0027981731673427657,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,1.0,False,,⑷ 타 랙 유량,통과,0.0027981731673427657,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,1.0,False,,⑸ 주입랙 출구온도,통과,0.023042121164913,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,1.0,True,,⑴ 총유량,통과,0.019365743330236995,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,1.0,True,,⑵ 펌프 양정,통과,0.008917148709070233,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,1.0,True,,⑶ 주입랙 통과유량,통과,0.0024207179162800685,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,1.0,True,,⑷ 타 랙 유량,통과,0.0024207179162800685,0.0,원단위
B,30.0,2.0,5.0,3.0,30.0,single,0,100.0,1.0,True,,⑸ 주입랙 출구온도,통과,0.021949622615103692,0.0,원단위
B,30.0,3.0,3.0,2.0,27.0,dual_asymmetric,0,20.0,0.0,False,False,⑴ 총유량,통과,0.004836416895201978,0.0,원단위
B,30.0,3.0,3.0,2.0,27.0,dual_asymmetric,0,20.0,0.0,False,False,⑵ 펌프 양정,통과,0.018867071515249023,0.0,원단위
B,30.0,3.0,3.0,2.0,27.0,dual_asymmetric,0,20.0,0.0,False,False,⑶ 주입랙 통과유량,통과,0.0006045521119004693,0.0,원단위
B,30.0,3.0,3.0,2.0,27.0,dual_asymmetric,0,20.0,0.0,False,False,⑷ 타 랙 유량,통과,0.0006045521119004693,0.0,원단위
