# 「샘」(질량손실) 게이트 판정 — 기준 A·C · (행 · 신호) 짝 (미해결 #84 · 세션 7.77)
# [가정값: 업계 공개자료 전형범위 · 프로젝트정리 5장] 실측 아님
# 가정값 기반 — 실측 아님.
#
# 내는 명령: .venv/Scripts/python.exe -m cdu_simul.massloss_gate --pairs
#   (읽는 것은 results/cdu_dataset.csv 하나다. 판정 기준·임계는 이 파일이
#    만들지 않는다 — docs/session745-massloss-gate-criteria.md 의 것을 쓴다.)
#
# 실린 짝: 이상 기구를 진 CDU 만 48,000. 뺀 짝 38,400 —
#   이웃 CDU 다. 뺀 근거는 기준 문서 2-4: 기대 부호는 기구를 진
#   CDU 에서 나온 것이라 이웃 CDU 의 통과·실패가 무엇을 뜻하는지
#   정해지지 않았다. 리포트의 통과율도 같은 모집단으로 내고,
#   합격선(이 모집단 전수에서 통과율 100 % · 사람이 2026-09-08 에
#   정했다 · CLAUDE.md 게이트 표 세션 4 줄)도 이 모집단에서 판정한다.
#   **이 파일은 전 짝이 아니다.** 이웃 CDU 짝까지 내려면 같은
#   명령에 --all-cdu 를 붙인다 (--pairs --all-cdu) — 그러면 같은
#   두 파일이 전 짝으로 다시 쓰인다. 세션 7.77 은 붙이지 않았다.
#
# 여유(margin) = value − threshold. **> 0 이면 통과쪽 여유다.**
#   A: value = delta_abs × expected_sign · threshold = 0 (원단위)
#   C: value = |delta_judged| · threshold = NOISE_THRESHOLD[unit] (판정단위)
#   B: margin = 수준 오름차순 |Δ| 의 이웃 차 최소 · threshold = 0 (원단위)
#   「해당 없음」 짝의 여유는 판정에 쓰이지 않는다 — 자리만 채운다.
#   unit 열은 **신호의 판정단위**(리포트와 같다)이고, A 의 value·margin 은
#   그것과 달리 원단위다 — 어느 쪽인지는 margin_unit 열이 말한다.
criterion,scenario_id,cdu_index,signal,leak_cdu,level,unit,verdict,threshold,value,margin,margin_unit 
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g0|pumpsup|single,0,⑷ 타 랙 유량,True,0.25,%,해당 없음,0.001,0.000600531130732802,-0.000399468869267198,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g0|pumpsup|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,해당 없음,0.001,0.00044984319730342616,-0.0005501568026965739,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g0|pumpsup|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,해당 없음,0.001,0.0006001678511503029,-0.00039983214884969714,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g0|pumpsup|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,해당 없음,0.001,0.00044965459735335706,-0.000550345402646643,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g0|pumpsup|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,해당 없음,0.001,0.0005996765034898051,-0.0004003234965101949,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g0|pumpret|single,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.025677242961858242,0.02467724296185824,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g0|pumpret|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.025812039162499738,0.024812039162499737,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g0|pumpret|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.025661704114785022,0.02466170411478502,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g0|pumpret|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.025812212184884584,0.024812212184884583,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g0|pumpret|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.02566217987208101,0.024662179872081007,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g0.5|pumpsup|single,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.08243399803363222,0.08143399803363222,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g0.5|pumpsup|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.08253424675451651,0.08153424675451651,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g0.5|pumpsup|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.08238416180681823,0.08138416180681823,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g0.5|pumpsup|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.08253458931682646,0.08153458931682646,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g0.5|pumpsup|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.08238480652816682,0.08138480652816682,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g0.5|pumpret|single,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.10873341291550265,0.10773341291550265,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g0.5|pumpret|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.10881774749721719,0.10781774749721719,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g0.5|pumpret|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.10866765214385946,0.10766765214385945,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g0.5|pumpret|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.10881807450248793,0.10781807450248793,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g0.5|pumpret|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.108668281295484,0.107668281295484,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g1|pumpsup|single,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.16553773300230232,0.16453773300230232,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g1|pumpsup|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.16558756264808647,0.16458756264808647,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g1|pumpsup|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.16543771722636538,0.16443771722636538,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g1|pumpsup|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.16558805934472004,0.16458805934472004,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g1|pumpsup|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.165438515494167,0.164438515494167,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g1|pumpret|single,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.191858788511781,0.190858788511781,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g1|pumpret|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.1918926816437593,0.1908926816437593,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g1|pumpret|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.1917428258046215,0.19074282580462149,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g1|pumpret|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.19189316280394822,0.19089316280394822,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU2|T2nd30|L100|Qfrac0.25|g1|pumpret|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.19174360852338518,0.19074360852338518,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g0|pumpsup|single,0,⑷ 타 랙 유량,True,0.25,%,해당 없음,0.001,8.762516327280999e-05,-0.00091237483672719,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g0|pumpsup|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,해당 없음,0.001,6.100462908390993e-05,-0.0009389953709160901,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g0|pumpsup|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,해당 없음,0.001,8.761580531798849e-05,-0.0009123841946820115,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g0|pumpsup|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,해당 없음,0.001,6.103710166273425e-05,-0.0009389628983372658,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g0|pumpsup|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,해당 없음,0.001,8.769471647909836e-05,-0.0009123052835209016,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g0|pumpret|single,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.02612472550809912,0.02512472550809912,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g0|pumpret|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.026148547847524007,0.025148547847524006,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g0|pumpret|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.02612193434454395,0.025121934344543947,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g0|pumpret|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.026148518049759824,0.025148518049759823,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g0|pumpret|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.026121858112019808,0.025121858112019807,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g0.5|pumpsup|single,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.08320751648725978,0.08220751648725978,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g0.5|pumpsup|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.0832252068610578,0.0822252068610578,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g0.5|pumpsup|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.08319863370556885,0.08219863370556885,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g0.5|pumpsup|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.08322515605149236,0.08222515605149236,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g0.5|pumpsup|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.08319853654864856,0.08219853654864856,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g0.5|pumpret|single,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.10944150702002906,0.10844150702002905,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g0.5|pumpret|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.10945639424637951,0.10845639424637951,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g0.5|pumpret|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.10942981876366252,0.10842981876366252,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g0.5|pumpret|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.10945634610949641,0.10845634610949641,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g0.5|pumpret|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.10942972428323544,0.10842972428323544,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g1|pumpsup|single,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.16657225939115528,0.16557225939115527,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g1|pumpsup|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.1665810190167958,0.1655810190167958,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g1|pumpsup|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.16655448386973679,0.16555448386973678,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g1|pumpsup|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.16658094984038238,0.16558094984038238,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g1|pumpsup|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.16655436843716154,0.16555436843716154,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g1|pumpret|single,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.19282788963949068,0.19182788963949068,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g1|pumpret|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.19283384117137004,0.19183384117137003,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g1|pumpret|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.19280730369663535,0.19180730369663535,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g1|pumpret|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.192833774665587,0.191833774665587,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L20|Qfrac0.25|g1|pumpret|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.19280719093845547,0.19180719093845547,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g0|pumpsup|single,0,⑷ 타 랙 유량,True,0.25,%,해당 없음,0.001,0.00047522004170652625,-0.0005247799582934738,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g0|pumpsup|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,해당 없음,0.001,0.00033224338106654477,-0.0006677566189334553,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g0|pumpsup|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,해당 없음,0.001,0.00047494749278883896,-0.0005250525072111611,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g0|pumpsup|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,해당 없음,0.001,0.0003320571394241938,-0.0006679428605758063,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g0|pumpsup|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,해당 없음,0.001,0.0004745082350546214,-0.0005254917649453786,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g0|pumpret|single,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.02577491782747693,0.024774917827476928,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g0|pumpret|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.025902848922809973,0.024902848922809973,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g0|pumpret|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.025760128771239166,0.024760128771239166,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g0|pumpret|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.025903018672682496,0.024903018672682495,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g0|pumpret|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.025760551523529043,0.02476055152352904,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g0.5|pumpsup|single,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.08266971407875716,0.08166971407875716,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g0.5|pumpsup|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.08276481630633047,0.08176481630633047,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g0.5|pumpsup|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.08262232045102913,0.08162232045102913,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g0.5|pumpsup|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.08276510342674,0.08176510342674,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g0.5|pumpsup|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.08262286008540205,0.08162286008540205,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g0.5|pumpret|single,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.10894150516853676,0.10794150516853676,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g0.5|pumpret|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.1090215342713258,0.1080215342713258,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g0.5|pumpret|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.10887902238207812,0.10787902238207812,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g0.5|pumpret|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.10902180491495263,0.10802180491495263,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g0.5|pumpret|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.10887954552607407,0.10787954552607407,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g1|pumpsup|single,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.1658840628354843,0.1648840628354843,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g1|pumpsup|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.165931289777877,0.164931289777877,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g1|pumpsup|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.16578900209673286,0.16478900209673286,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g1|pumpsup|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.1659316779324528,0.1649316779324528,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g1|pumpsup|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.1657896422638197,0.1647896422638197,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g1|pumpret|single,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.192177506975545,0.191177506975545,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g1|pumpret|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.19220963327038418,0.19120963327038418,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g1|pumpret|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.19206732956115005,0.19106732956115005,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g1|pumpret|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.19221000496309557,0.19121000496309556,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd27|L100|Qfrac0.25|g1|pumpret|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.19206795325284692,0.19106795325284692,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd30|L20|Qfrac0.25|g0|pumpsup|single,0,⑷ 타 랙 유량,True,0.25,%,해당 없음,0.001,9.119655634158993e-05,-0.00090880344365841,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd30|L20|Qfrac0.25|g0|pumpsup|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,해당 없음,0.001,6.348432342675598e-05,-0.000936515676573244,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd30|L20|Qfrac0.25|g0|pumpsup|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,해당 없음,0.001,9.118641136100006e-05,-0.0009088135886389999,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd30|L20|Qfrac0.25|g0|pumpsup|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,해당 없음,0.001,6.351924449939931e-05,-0.0009364807555006007,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd30|L20|Qfrac0.25|g0|pumpsup|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,해당 없음,0.001,9.12715064953682e-05,-0.0009087284935046318,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd30|L20|Qfrac0.25|g0|pumpret|single,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.026137256194371298,0.025137256194371297,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd30|L20|Qfrac0.25|g0|pumpret|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.026162051907176687,0.025162051907176686,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd30|L20|Qfrac0.25|g0|pumpret|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.02613434739359298,0.02513434739359298,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd30|L20|Qfrac0.25|g0|pumpret|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.026162019873921995,0.025162019873921995,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd30|L20|Qfrac0.25|g0|pumpret|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.02613426519029155,0.02513426519029155,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd30|L20|Qfrac0.25|g0.5|pumpsup|single,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.08313993344906526,0.08213993344906526,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd30|L20|Qfrac0.25|g0.5|pumpsup|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.08315835077582655,0.08215835077582655,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd30|L20|Qfrac0.25|g0.5|pumpsup|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.08313068825222004,0.08213068825222004,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd30|L20|Qfrac0.25|g0.5|pumpsup|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.08315829602486331,0.08215829602486331,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd30|L20|Qfrac0.25|g0.5|pumpsup|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.08313058342569443,0.08213058342569443,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd30|L20|Qfrac0.25|g0.5|pumpret|single,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.10939002321758362,0.10839002321758362,판정단위
C,steady|massloss|H22.4/dPb2/dPv3|NTU3|T2nd30|L20|Qfrac0.25|g0.5|pumpret|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.001,0.10940551886912532,0.10840551886912532,판정단위
